# Species	Genes	Alg.-Conn.	Human_ERR414243_bin.4.fna.faa	Human_SRR5056681_bin.100.fna.faa	Human_SRR5056817_bin.33.fna.faa	Human_SRR5056841_bin.46.fna.faa	Human_SRR5056944_bin.12.fna.faa	Human_SRR5056994_bin.72.fna.faa	Human_SRR5558136_bin.38.fna.faa	Human_SRR6028624_bin.16.fna.faa	Rumen_CACVNT01.fna.faa	Rumen_CACVQO01.fna.faa	Rumen_CACVRV01.fna.faa	Rumen_CACVSO01.fna.faa	Rumen_CACVSX01.fna.faa	Rumen_CACWHG01.fna.faa	Rumen_CACWMC01.fna.faa	Rumen_CACWMY01.fna.faa	Rumen_CACWPH01.fna.faa	Rumen_CACYST01.fna.faa	Rumen_CADAEW01.fna.faa	Rumen_CADAIA01.fna.faa	Rumen_CADBJG01.fna.faa	Rumen_CADBNS01.fna.faa	baboon1.faa	maccaque1.faa	maccaque2.faa	maccaque3.faa	maccaque4.faa	maccaque5.faa	maccaque6.faa	maccaque7.faa
30	30	0.00741	Human_ERR414243_bin.4.fna_01428	Human_SRR5056681_bin.100.fna_01142	Human_SRR5056817_bin.33.fna_00679	Human_SRR5056841_bin.46.fna_01399	Human_SRR5056944_bin.12.fna_01141	Human_SRR5056994_bin.72.fna_00258	Human_SRR5558136_bin.38.fna_01090	Human_SRR6028624_bin.16.fna_00081	Rumen_CACVNT01.fna_01615	Rumen_CACVQO01.fna_01644	Rumen_CACVRV01.fna_00234	Rumen_CACVSO01.fna_01430	Rumen_CACVSX01.fna_01182	Rumen_CACWHG01.fna_01954	Rumen_CACWMC01.fna_01811	Rumen_CACWMY01.fna_01421	Rumen_CACWPH01.fna_01958	Rumen_CACYST01.fna_01882	Rumen_CADAEW01.fna_01476	Rumen_CADAIA01.fna_00091	Rumen_CADBJG01.fna_01424	Rumen_CADBNS01.fna_00656	baboon1_02034	maccaque1_00879	maccaque2_01645	maccaque3_01893	maccaque4_01634	maccaque5_01622	maccaque6_01777	maccaque7_01830
28	28	0.829	Human_ERR414243_bin.4.fna_00766	Human_SRR5056681_bin.100.fna_01918	Human_SRR5056817_bin.33.fna_00643	Human_SRR5056841_bin.46.fna_02048	Human_SRR5056944_bin.12.fna_01996	Human_SRR5056994_bin.72.fna_00294	Human_SRR5558136_bin.38.fna_00850	Human_SRR6028624_bin.16.fna_01174	Rumen_CACVNT01.fna_00713	Rumen_CACVQO01.fna_01081	Rumen_CACVRV01.fna_00576	Rumen_CACVSO01.fna_00536	Rumen_CACVSX01.fna_01440	Rumen_CACWHG01.fna_00279	Rumen_CACWMC01.fna_01853	Rumen_CACWMY01.fna_00333	Rumen_CACWPH01.fna_00746	Rumen_CACYST01.fna_01585	*	Rumen_CADAIA01.fna_00940	Rumen_CADBJG01.fna_00263	Rumen_CADBNS01.fna_00587	baboon1_01915	maccaque1_01288	maccaque2_00907	maccaque3_01394	maccaque4_00646	maccaque5_00717	maccaque6_00587	*
29	29	0.543	Human_ERR414243_bin.4.fna_01124	Human_SRR5056681_bin.100.fna_01793	Human_SRR5056817_bin.33.fna_01932	Human_SRR5056841_bin.46.fna_01809	Human_SRR5056944_bin.12.fna_01791	Human_SRR5056994_bin.72.fna_01531	Human_SRR5558136_bin.38.fna_00851	Human_SRR6028624_bin.16.fna_00651	Rumen_CACVNT01.fna_01140	Rumen_CACVQO01.fna_01533	Rumen_CACVRV01.fna_01959	Rumen_CACVSO01.fna_00391	Rumen_CACVSX01.fna_01942	Rumen_CACWHG01.fna_00610	Rumen_CACWMC01.fna_00497	Rumen_CACWMY01.fna_00035	Rumen_CACWPH01.fna_00261	Rumen_CACYST01.fna_02091	Rumen_CADAEW01.fna_01120	Rumen_CADAIA01.fna_00820	Rumen_CADBJG01.fna_01326	Rumen_CADBNS01.fna_01293	baboon1_01916	maccaque1_01289	maccaque2_00908	maccaque3_01393	maccaque4_00647	maccaque5_00716	maccaque6_00588	*
30	30	0.783	Human_ERR414243_bin.4.fna_01633	Human_SRR5056681_bin.100.fna_01022	Human_SRR5056817_bin.33.fna_02321	Human_SRR5056841_bin.46.fna_02145	Human_SRR5056944_bin.12.fna_02144	Human_SRR5056994_bin.72.fna_00528	Human_SRR5558136_bin.38.fna_00712	Human_SRR6028624_bin.16.fna_01861	Rumen_CACVNT01.fna_01324	Rumen_CACVQO01.fna_00290	Rumen_CACVRV01.fna_00153	Rumen_CACVSO01.fna_01444	Rumen_CACVSX01.fna_01874	Rumen_CACWHG01.fna_02048	Rumen_CACWMC01.fna_01813	Rumen_CACWMY01.fna_01318	Rumen_CACWPH01.fna_00014	Rumen_CACYST01.fna_02866	Rumen_CADAEW01.fna_01342	Rumen_CADAIA01.fna_00123	Rumen_CADBJG01.fna_01736	Rumen_CADBNS01.fna_00927	baboon1_00653	maccaque1_00431	maccaque2_00128	maccaque3_00007	maccaque4_01025	maccaque5_01154	maccaque6_01021	maccaque7_00127
29	29	0.552	Human_ERR414243_bin.4.fna_01095	Human_SRR5056681_bin.100.fna_00699	Human_SRR5056817_bin.33.fna_00415	Human_SRR5056841_bin.46.fna_00179	Human_SRR5056944_bin.12.fna_00422	Human_SRR5056994_bin.72.fna_00070	Human_SRR5558136_bin.38.fna_00673	Human_SRR6028624_bin.16.fna_01895	Rumen_CACVNT01.fna_00022	*	Rumen_CACVRV01.fna_01765	Rumen_CACVSO01.fna_00096	Rumen_CACVSX01.fna_00170	Rumen_CACWHG01.fna_00141	Rumen_CACWMC01.fna_00571	Rumen_CACWMY01.fna_00235	Rumen_CACWPH01.fna_02170	Rumen_CACYST01.fna_01736	Rumen_CADAEW01.fna_01843	Rumen_CADAIA01.fna_01338	Rumen_CADBJG01.fna_02123	Rumen_CADBNS01.fna_00660	baboon1_00466	maccaque1_00798	maccaque2_01548	maccaque3_01107	maccaque4_01653	maccaque5_01326	maccaque6_01268	maccaque7_01278
29	29	0.737	Human_ERR414243_bin.4.fna_01098	Human_SRR5056681_bin.100.fna_00702	Human_SRR5056817_bin.33.fna_00412	Human_SRR5056841_bin.46.fna_00182	Human_SRR5056944_bin.12.fna_00419	Human_SRR5056994_bin.72.fna_00073	Human_SRR5558136_bin.38.fna_00676	Human_SRR6028624_bin.16.fna_01898	Rumen_CACVNT01.fna_00024	*	Rumen_CACVRV01.fna_01762	Rumen_CACVSO01.fna_00093	Rumen_CACVSX01.fna_00173	Rumen_CACWHG01.fna_00138	Rumen_CACWMC01.fna_00568	Rumen_CACWMY01.fna_00232	Rumen_CACWPH01.fna_02167	Rumen_CACYST01.fna_00791	Rumen_CADAEW01.fna_01846	Rumen_CADAIA01.fna_01335	Rumen_CADBJG01.fna_02120	Rumen_CADBNS01.fna_00663	baboon1_00469	maccaque1_00795	maccaque2_01545	maccaque3_01110	maccaque4_01650	maccaque5_01329	maccaque6_01271	maccaque7_01275
26	26	0.832	Human_ERR414243_bin.4.fna_01100	Human_SRR5056681_bin.100.fna_00704	Human_SRR5056817_bin.33.fna_00410	Human_SRR5056841_bin.46.fna_00184	Human_SRR5056944_bin.12.fna_00417	Human_SRR5056994_bin.72.fna_00075	Human_SRR5558136_bin.38.fna_00678	*	Rumen_CACVNT01.fna_00027	*	Rumen_CACVRV01.fna_01758	Rumen_CACVSO01.fna_00090	Rumen_CACVSX01.fna_00176	Rumen_CACWHG01.fna_00134	Rumen_CACWMC01.fna_00565	Rumen_CACWMY01.fna_00229	Rumen_CACWPH01.fna_02164	Rumen_CACYST01.fna_00794	Rumen_CADAEW01.fna_01399	Rumen_CADAIA01.fna_01332	Rumen_CADBJG01.fna_02453	Rumen_CADBNS01.fna_00666	baboon1_00471	maccaque1_00793	maccaque2_01543	maccaque3_01112	*	*	maccaque6_01273	maccaque7_01273
30	30	0.829	Human_ERR414243_bin.4.fna_01138	Human_SRR5056681_bin.100.fna_01464	Human_SRR5056817_bin.33.fna_01259	Human_SRR5056841_bin.46.fna_01149	Human_SRR5056944_bin.12.fna_01719	Human_SRR5056994_bin.72.fna_00019	Human_SRR5558136_bin.38.fna_00681	Human_SRR6028624_bin.16.fna_00375	Rumen_CACVNT01.fna_01129	Rumen_CACVQO01.fna_01545	Rumen_CACVRV01.fna_01488	Rumen_CACVSO01.fna_00437	Rumen_CACVSX01.fna_01931	Rumen_CACWHG01.fna_00554	Rumen_CACWMC01.fna_00481	Rumen_CACWMY01.fna_00051	Rumen_CACWPH01.fna_00250	Rumen_CACYST01.fna_03000	Rumen_CADAEW01.fna_01592	Rumen_CADAIA01.fna_00836	Rumen_CADBJG01.fna_01314	Rumen_CADBNS01.fna_00406	baboon1_00474	maccaque1_00789	maccaque2_01653	maccaque3_01115	maccaque4_01788	maccaque5_01042	maccaque6_01276	maccaque7_01270
30	30	0.809	Human_ERR414243_bin.4.fna_01137	Human_SRR5056681_bin.100.fna_01465	Human_SRR5056817_bin.33.fna_01260	Human_SRR5056841_bin.46.fna_01150	Human_SRR5056944_bin.12.fna_01718	Human_SRR5056994_bin.72.fna_00020	Human_SRR5558136_bin.38.fna_00682	Human_SRR6028624_bin.16.fna_00373	Rumen_CACVNT01.fna_01128	Rumen_CACVQO01.fna_01544	Rumen_CACVRV01.fna_01489	Rumen_CACVSO01.fna_00436	Rumen_CACVSX01.fna_01932	Rumen_CACWHG01.fna_00555	Rumen_CACWMC01.fna_00482	Rumen_CACWMY01.fna_00050	Rumen_CACWPH01.fna_00251	Rumen_CACYST01.fna_03001	Rumen_CADAEW01.fna_01593	Rumen_CADAIA01.fna_00835	Rumen_CADBJG01.fna_01315	Rumen_CADBNS01.fna_00407	baboon1_00475	maccaque1_00788	maccaque2_01654	maccaque3_01116	maccaque4_01789	maccaque5_01043	maccaque6_01277	maccaque7_01269
29	29	0.664	Human_ERR414243_bin.4.fna_01135	Human_SRR5056681_bin.100.fna_01466	Human_SRR5056817_bin.33.fna_01261	Human_SRR5056841_bin.46.fna_01151	Human_SRR5056944_bin.12.fna_01717	Human_SRR5056994_bin.72.fna_00021	Human_SRR5558136_bin.38.fna_00684	Human_SRR6028624_bin.16.fna_00372	Rumen_CACVNT01.fna_01127	Rumen_CACVQO01.fna_01543	Rumen_CACVRV01.fna_01490	Rumen_CACVSO01.fna_00435	Rumen_CACVSX01.fna_01934	Rumen_CACWHG01.fna_00556	Rumen_CACWMC01.fna_00483	Rumen_CACWMY01.fna_00049	Rumen_CACWPH01.fna_00252	*	Rumen_CADAEW01.fna_01594	Rumen_CADAIA01.fna_00834	Rumen_CADBJG01.fna_01316	Rumen_CADBNS01.fna_00408	baboon1_00477	maccaque1_00786	maccaque2_01656	maccaque3_01705	maccaque4_01443	maccaque5_01045	maccaque6_01279	maccaque7_01653
30	30	0.804	Human_ERR414243_bin.4.fna_01133	Human_SRR5056681_bin.100.fna_01468	Human_SRR5056817_bin.33.fna_01263	Human_SRR5056841_bin.46.fna_01153	Human_SRR5056944_bin.12.fna_01715	Human_SRR5056994_bin.72.fna_00023	Human_SRR5558136_bin.38.fna_00685	Human_SRR6028624_bin.16.fna_00370	Rumen_CACVNT01.fna_01126	Rumen_CACVQO01.fna_01541	Rumen_CACVRV01.fna_01492	Rumen_CACVSO01.fna_00433	Rumen_CACVSX01.fna_01936	Rumen_CACWHG01.fna_00558	Rumen_CACWMC01.fna_00485	Rumen_CACWMY01.fna_00047	Rumen_CACWPH01.fna_00254	Rumen_CACYST01.fna_02085	Rumen_CADAEW01.fna_01108	Rumen_CADAIA01.fna_00832	Rumen_CADBJG01.fna_01318	Rumen_CADBNS01.fna_00409	baboon1_00478	maccaque1_00785	maccaque2_01335	maccaque3_01704	maccaque4_01442	maccaque5_01046	maccaque6_01280	maccaque7_01652
29	29	0.763	Human_ERR414243_bin.4.fna_01131	Human_SRR5056681_bin.100.fna_01470	Human_SRR5056817_bin.33.fna_01265	Human_SRR5056841_bin.46.fna_01155	Human_SRR5056944_bin.12.fna_01713	Human_SRR5056994_bin.72.fna_00025	Human_SRR5558136_bin.38.fna_00686	Human_SRR6028624_bin.16.fna_00368	Rumen_CACVNT01.fna_01124	Rumen_CACVQO01.fna_01539	Rumen_CACVRV01.fna_01494	Rumen_CACVSO01.fna_00430	Rumen_CACVSX01.fna_01939	Rumen_CACWHG01.fna_00561	Rumen_CACWMC01.fna_00488	Rumen_CACWMY01.fna_00044	Rumen_CACWPH01.fna_00256	Rumen_CACYST01.fna_02088	Rumen_CADAEW01.fna_01111	Rumen_CADAIA01.fna_00829	Rumen_CADBJG01.fna_01320	Rumen_CADBNS01.fna_02258	baboon1_00479	maccaque1_00784	maccaque2_01334	maccaque3_01703	maccaque4_01441	maccaque5_01047	*	maccaque7_01651
30	30	0.62	Human_ERR414243_bin.4.fna_01130	Human_SRR5056681_bin.100.fna_01471	Human_SRR5056817_bin.33.fna_01266	Human_SRR5056841_bin.46.fna_01156	Human_SRR5056944_bin.12.fna_02142	Human_SRR5056994_bin.72.fna_00026	Human_SRR5558136_bin.38.fna_00687	Human_SRR6028624_bin.16.fna_00367	Rumen_CACVNT01.fna_01144	Rumen_CACVQO01.fna_01536	Rumen_CACVRV01.fna_01963	Rumen_CACVSO01.fna_00429	Rumen_CACVSX01.fna_01970	Rumen_CACWHG01.fna_00562	Rumen_CACWMC01.fna_00489	Rumen_CACWMY01.fna_00043	Rumen_CACWPH01.fna_00259	Rumen_CACYST01.fna_02116	Rumen_CADAEW01.fna_01112	Rumen_CADAIA01.fna_00828	Rumen_CADBJG01.fna_01323	Rumen_CADBNS01.fna_02259	baboon1_00480	maccaque1_00783	maccaque2_01333	maccaque3_01702	maccaque4_01440	maccaque5_01048	maccaque6_01735	maccaque7_01650
24	24	0.822	Human_ERR414243_bin.4.fna_00296	*	*	*	*	*	Human_SRR5558136_bin.38.fna_00693	*	Rumen_CACVNT01.fna_00618	Rumen_CACVQO01.fna_01815	Rumen_CACVRV01.fna_01825	Rumen_CACVSO01.fna_01360	Rumen_CACVSX01.fna_01266	Rumen_CACWHG01.fna_01233	Rumen_CACWMC01.fna_00040	Rumen_CACWMY01.fna_01786	Rumen_CACWPH01.fna_01441	Rumen_CACYST01.fna_02292	Rumen_CADAEW01.fna_00144	Rumen_CADAIA01.fna_00539	Rumen_CADBJG01.fna_00548	Rumen_CADBNS01.fna_02201	baboon1_01837	maccaque1_01449	maccaque2_00597	maccaque3_01546	maccaque4_00314	maccaque5_00322	maccaque6_00473	maccaque7_00477
29	29	0.316	Human_ERR414243_bin.4.fna_00819	Human_SRR5056681_bin.100.fna_01342	*	Human_SRR5056841_bin.46.fna_01746	Human_SRR5056944_bin.12.fna_01430	Human_SRR5056994_bin.72.fna_01601	Human_SRR5558136_bin.38.fna_00696	Human_SRR6028624_bin.16.fna_00669	Rumen_CACVNT01.fna_02079	Rumen_CACVQO01.fna_00954	Rumen_CACVRV01.fna_01463	Rumen_CACVSO01.fna_01258	Rumen_CACVSX01.fna_00911	Rumen_CACWHG01.fna_01098	Rumen_CACWMC01.fna_02134	Rumen_CACWMY01.fna_00305	Rumen_CACWPH01.fna_01940	Rumen_CACYST01.fna_00116	Rumen_CADAEW01.fna_00725	Rumen_CADAIA01.fna_01509	Rumen_CADBJG01.fna_00080	Rumen_CADBNS01.fna_00243	baboon1_01840	maccaque1_01446	maccaque2_00600	maccaque3_01550	maccaque4_00310	maccaque5_00325	maccaque6_00476	maccaque7_00473
17	17	0.691	Human_ERR414243_bin.4.fna_01570	*	*	*	*	*	Human_SRR5558136_bin.38.fna_00708	*	Rumen_CACVNT01.fna_00166	*	Rumen_CACVRV01.fna_00939	*	Rumen_CACVSX01.fna_01344	*	*	*	Rumen_CACWPH01.fna_01782	Rumen_CACYST01.fna_00565	*	*	Rumen_CADBJG01.fna_01172	Rumen_CADBNS01.fna_00458	baboon1_00649	maccaque1_00427	maccaque2_00132	maccaque3_00003	maccaque4_01029	maccaque5_01158	maccaque6_01017	maccaque7_00131
23	23	0.49	Human_ERR414243_bin.4.fna_01507	*	*	*	*	*	Human_SRR5558136_bin.38.fna_00709	*	Rumen_CACVNT01.fna_02103	Rumen_CACVQO01.fna_01511	Rumen_CACVRV01.fna_01715	Rumen_CACVSO01.fna_01970	Rumen_CACVSX01.fna_00680	*	Rumen_CACWMC01.fna_01879	Rumen_CACWMY01.fna_01600	Rumen_CACWPH01.fna_02010	Rumen_CACYST01.fna_01431	Rumen_CADAEW01.fna_00760	Rumen_CADAIA01.fna_02076	Rumen_CADBJG01.fna_02246	Rumen_CADBNS01.fna_00871	baboon1_00650	maccaque1_00428	maccaque2_00131	maccaque3_00004	maccaque4_01028	maccaque5_01157	maccaque6_01018	maccaque7_00130
29	29	0.486	Human_ERR414243_bin.4.fna_01634	Human_SRR5056681_bin.100.fna_01021	Human_SRR5056817_bin.33.fna_02320	Human_SRR5056841_bin.46.fna_02144	Human_SRR5056944_bin.12.fna_02145	Human_SRR5056994_bin.72.fna_00527	Human_SRR5558136_bin.38.fna_00711	Human_SRR6028624_bin.16.fna_01862	Rumen_CACVNT01.fna_01325	Rumen_CACVQO01.fna_00291	Rumen_CACVRV01.fna_00152	Rumen_CACVSO01.fna_01443	Rumen_CACVSX01.fna_01873	Rumen_CACWHG01.fna_02047	Rumen_CACWMC01.fna_01814	Rumen_CACWMY01.fna_01319	Rumen_CACWPH01.fna_00013	*	Rumen_CADAEW01.fna_01341	Rumen_CADAIA01.fna_00122	Rumen_CADBJG01.fna_01735	Rumen_CADBNS01.fna_00928	baboon1_00652	maccaque1_00430	maccaque2_00129	maccaque3_00006	maccaque4_01026	maccaque5_01155	maccaque6_01020	maccaque7_00128
21	21	0.754	Human_ERR414243_bin.4.fna_00269	Human_SRR5056681_bin.100.fna_01669	Human_SRR5056817_bin.33.fna_01745	Human_SRR5056841_bin.46.fna_01917	Human_SRR5056944_bin.12.fna_02027	Human_SRR5056994_bin.72.fna_01726	*	Human_SRR6028624_bin.16.fna_01263	Rumen_CACVNT01.fna_01401	Rumen_CACVQO01.fna_01605	Rumen_CACVRV01.fna_00193	Rumen_CACVSO01.fna_01536	Rumen_CACVSX01.fna_00543	Rumen_CACWHG01.fna_00201	Rumen_CACWMC01.fna_00811	Rumen_CACWMY01.fna_01633	Rumen_CACWPH01.fna_00203	Rumen_CACYST01.fna_01908	Rumen_CADAEW01.fna_01573	Rumen_CADAIA01.fna_00207	Rumen_CADBJG01.fna_02689	Rumen_CADBNS01.fna_00002	*	*	*	*	*	*	*	*
28	28	0.571	Human_ERR414243_bin.4.fna_00195	Human_SRR5056681_bin.100.fna_01063	Human_SRR5056817_bin.33.fna_01049	Human_SRR5056841_bin.46.fna_01109	Human_SRR5056944_bin.12.fna_00964	Human_SRR5056994_bin.72.fna_00344	Human_SRR5558136_bin.38.fna_00716	Human_SRR6028624_bin.16.fna_00517	*	Rumen_CACVQO01.fna_01832	Rumen_CACVRV01.fna_00294	Rumen_CACVSO01.fna_01503	Rumen_CACVSX01.fna_01075	Rumen_CACWHG01.fna_00941	Rumen_CACWMC01.fna_00780	Rumen_CACWMY01.fna_00187	Rumen_CACWPH01.fna_00075	Rumen_CACYST01.fna_01770	Rumen_CADAEW01.fna_00781	Rumen_CADAIA01.fna_00346	Rumen_CADBJG01.fna_01771	*	baboon1_00657	maccaque1_00435	maccaque2_00124	maccaque3_00011	maccaque4_01021	maccaque5_01150	maccaque6_01025	maccaque7_00123
29	29	0.659	Human_ERR414243_bin.4.fna_00797	Human_SRR5056681_bin.100.fna_01190	Human_SRR5056817_bin.33.fna_01218	Human_SRR5056841_bin.46.fna_00812	Human_SRR5056944_bin.12.fna_01909	Human_SRR5056994_bin.72.fna_01736	Human_SRR5558136_bin.38.fna_00721	Human_SRR6028624_bin.16.fna_01153	Rumen_CACVNT01.fna_00715	Rumen_CACVQO01.fna_00172	Rumen_CACVRV01.fna_01373	*	Rumen_CACVSX01.fna_01431	Rumen_CACWHG01.fna_00830	Rumen_CACWMC01.fna_00405	Rumen_CACWMY01.fna_00494	Rumen_CACWPH01.fna_00158	Rumen_CACYST01.fna_02511	Rumen_CADAEW01.fna_02205	Rumen_CADAIA01.fna_01084	Rumen_CADBJG01.fna_00655	Rumen_CADBNS01.fna_01668	baboon1_00417	maccaque1_01246	maccaque2_00548	maccaque3_01452	maccaque4_00617	maccaque5_01311	maccaque6_00203	maccaque7_01478
28	28	0.842	Human_ERR414243_bin.4.fna_00796	Human_SRR5056681_bin.100.fna_01191	Human_SRR5056817_bin.33.fna_01219	Human_SRR5056841_bin.46.fna_00813	Human_SRR5056944_bin.12.fna_01908	Human_SRR5056994_bin.72.fna_01737	Human_SRR5558136_bin.38.fna_00722	Human_SRR6028624_bin.16.fna_01152	Rumen_CACVNT01.fna_01531	Rumen_CACVQO01.fna_00171	Rumen_CACVRV01.fna_01374	*	Rumen_CACVSX01.fna_01826	Rumen_CACWHG01.fna_00831	Rumen_CACWMC01.fna_00406	Rumen_CACWMY01.fna_00493	Rumen_CACWPH01.fna_00159	Rumen_CACYST01.fna_00409	*	Rumen_CADAIA01.fna_01083	Rumen_CADBJG01.fna_00654	Rumen_CADBNS01.fna_01554	baboon1_00416	maccaque1_01245	maccaque2_00547	maccaque3_01453	maccaque4_00616	maccaque5_00252	maccaque6_00202	maccaque7_01477
27	27	0.535	*	Human_SRR5056681_bin.100.fna_00756	Human_SRR5056817_bin.33.fna_00947	Human_SRR5056841_bin.46.fna_00236	Human_SRR5056944_bin.12.fna_00365	Human_SRR5056994_bin.72.fna_00127	Human_SRR5558136_bin.38.fna_00725	Human_SRR6028624_bin.16.fna_01850	Rumen_CACVNT01.fna_00242	Rumen_CACVQO01.fna_01822	Rumen_CACVRV01.fna_01335	Rumen_CACVSO01.fna_00555	Rumen_CACVSX01.fna_02443	Rumen_CACWHG01.fna_00028	Rumen_CACWMC01.fna_00135	Rumen_CACWMY01.fna_01463	Rumen_CACWPH01.fna_00596	Rumen_CACYST01.fna_02341	*	Rumen_CADAIA01.fna_00315	Rumen_CADBJG01.fna_02804	Rumen_CADBNS01.fna_01776	baboon1_00413	maccaque1_01242	*	maccaque3_01922	maccaque4_01767	maccaque5_00249	maccaque6_00199	maccaque7_01870
30	30	0.806	Human_ERR414243_bin.4.fna_00936	Human_SRR5056681_bin.100.fna_02071	Human_SRR5056817_bin.33.fna_00105	Human_SRR5056841_bin.46.fna_02039	Human_SRR5056944_bin.12.fna_02148	Human_SRR5056994_bin.72.fna_00815	Human_SRR5558136_bin.38.fna_00728	Human_SRR6028624_bin.16.fna_01727	Rumen_CACVNT01.fna_00471	Rumen_CACVQO01.fna_00199	Rumen_CACVRV01.fna_00517	Rumen_CACVSO01.fna_00809	Rumen_CACVSX01.fna_00655	Rumen_CACWHG01.fna_02358	Rumen_CACWMC01.fna_01025	Rumen_CACWMY01.fna_00378	Rumen_CACWPH01.fna_00136	Rumen_CACYST01.fna_00759	Rumen_CADAEW01.fna_01057	Rumen_CADAIA01.fna_01124	Rumen_CADBJG01.fna_01168	Rumen_CADBNS01.fna_01128	baboon1_00411	maccaque1_01240	maccaque2_01428	maccaque3_01789	maccaque4_01460	maccaque5_00247	maccaque6_00197	maccaque7_01746
30	30	0.601	Human_ERR414243_bin.4.fna_00937	Human_SRR5056681_bin.100.fna_02070	Human_SRR5056817_bin.33.fna_00106	Human_SRR5056841_bin.46.fna_02038	Human_SRR5056944_bin.12.fna_02149	Human_SRR5056994_bin.72.fna_00816	Human_SRR5558136_bin.38.fna_00729	Human_SRR6028624_bin.16.fna_01726	Rumen_CACVNT01.fna_00470	Rumen_CACVQO01.fna_00198	Rumen_CACVRV01.fna_00516	Rumen_CACVSO01.fna_00808	Rumen_CACVSX01.fna_00656	Rumen_CACWHG01.fna_02359	Rumen_CACWMC01.fna_01024	Rumen_CACWMY01.fna_00377	Rumen_CACWPH01.fna_00137	Rumen_CACYST01.fna_00758	Rumen_CADAEW01.fna_01056	Rumen_CADAIA01.fna_01123	Rumen_CADBJG01.fna_01169	Rumen_CADBNS01.fna_01127	baboon1_00410	maccaque1_01239	maccaque2_01427	maccaque3_01790	maccaque4_01461	maccaque5_00246	maccaque6_00196	maccaque7_01747
29	29	0.741	Human_ERR414243_bin.4.fna_00910	Human_SRR5056681_bin.100.fna_01827	Human_SRR5056817_bin.33.fna_01974	Human_SRR5056841_bin.46.fna_01503	Human_SRR5056944_bin.12.fna_01815	Human_SRR5056994_bin.72.fna_01563	Human_SRR5558136_bin.38.fna_00731	Human_SRR6028624_bin.16.fna_00970	Rumen_CACVNT01.fna_01426	Rumen_CACVQO01.fna_00024	Rumen_CACVRV01.fna_01656	Rumen_CACVSO01.fna_01035	Rumen_CACVSX01.fna_00480	Rumen_CACWHG01.fna_01190	Rumen_CACWMC01.fna_02076	Rumen_CACWMY01.fna_02058	Rumen_CACWPH01.fna_01551	Rumen_CACYST01.fna_00941	*	Rumen_CADAIA01.fna_02379	Rumen_CADBJG01.fna_01481	Rumen_CADBNS01.fna_02303	baboon1_00408	maccaque1_01237	maccaque2_01425	maccaque3_01792	maccaque4_01463	maccaque5_00244	maccaque6_00194	maccaque7_01749
25	25	0.637	Human_ERR414243_bin.4.fna_01862	Human_SRR5056681_bin.100.fna_00536	Human_SRR5056817_bin.33.fna_00139	Human_SRR5056841_bin.46.fna_00488	Human_SRR5056944_bin.12.fna_00330	*	Human_SRR5558136_bin.38.fna_00733	Human_SRR6028624_bin.16.fna_01116	Rumen_CACVNT01.fna_00226	Rumen_CACVQO01.fna_00505	*	*	Rumen_CACVSX01.fna_01725	Rumen_CACWHG01.fna_00257	Rumen_CACWMC01.fna_00251	Rumen_CACWMY01.fna_01567	Rumen_CACWPH01.fna_00611	Rumen_CACYST01.fna_01173	*	Rumen_CADAIA01.fna_02364	Rumen_CADBJG01.fna_01584	*	baboon1_00406	maccaque1_01235	maccaque2_01423	maccaque3_01794	maccaque4_01465	maccaque5_00242	maccaque6_00192	maccaque7_01751
10	10	0.855	*	*	*	*	*	*	Human_SRR5558136_bin.38.fna_00743	*	*	*	*	*	*	*	*	*	*	*	*	*	Rumen_CADBJG01.fna_01010	*	baboon1_01147	maccaque1_00597	maccaque2_00432	maccaque3_00723	maccaque4_00255	maccaque5_01015	maccaque6_01165	maccaque7_00848
10	10	0.779	*	*	*	*	*	*	Human_SRR5558136_bin.38.fna_00744	*	*	*	*	*	*	*	*	*	*	*	*	*	Rumen_CADBJG01.fna_01011	*	baboon1_01146	maccaque1_00596	maccaque2_00433	maccaque3_00722	maccaque4_00256	maccaque5_01014	maccaque6_01166	maccaque7_00847
10	10	0.564	*	*	*	*	*	*	Human_SRR5558136_bin.38.fna_00745	*	*	*	*	*	*	*	*	*	*	*	*	*	Rumen_CADBJG01.fna_01012	*	baboon1_01145	maccaque1_00595	maccaque2_00434	maccaque3_00721	maccaque4_00257	maccaque5_01013	maccaque6_01167	maccaque7_00846
10	10	0.537	*	*	*	*	*	*	Human_SRR5558136_bin.38.fna_00746	*	*	*	*	*	*	*	*	*	*	*	*	*	Rumen_CADBJG01.fna_01013	*	baboon1_01144	maccaque1_00594	maccaque2_00435	maccaque3_00720	maccaque4_00258	maccaque5_01012	maccaque6_01168	maccaque7_00845
10	10	0.795	*	*	*	*	*	*	Human_SRR5558136_bin.38.fna_00747	*	*	*	*	*	*	*	*	*	*	*	*	*	Rumen_CADBJG01.fna_01014	*	baboon1_01143	maccaque1_00593	maccaque2_00436	maccaque3_00719	maccaque4_00259	maccaque5_01011	maccaque6_01169	maccaque7_00844
2	2	1	*	*	*	*	*	*	*	*	*	*	*	Rumen_CACVSO01.fna_02448	*	*	*	*	*	*	*	*	Rumen_CADBJG01.fna_03198	*	*	*	*	*	*	*	*	*
2	2	1	*	*	*	*	*	*	*	*	*	*	*	Rumen_CACVSO01.fna_01841	*	*	*	*	*	*	*	*	Rumen_CADBJG01.fna_01962	*	*	*	*	*	*	*	*	*
